Coord,ERA-I,HIRHAM (EAS),HadRM3P (EAS),RegCM4-1 (WAS),RegCM4-4 (WAS),HadRM3P (WAS),RCA4 (WAS),CCLM (EAS),Var,Season,TScale
18.25_102.25,-0.7067712418300656,2.7728478576615836,1.0779026870007256,-4.432287073347858,,0.18177087872186012,-0.14808062817719658,-1.2481566448801744,temp,JJASO,Yr
18.25_102.75,-0.435757080610022,2.130372185911401,0.7923783587509072,-3.9300944807552654,,0.3138255265068989,-0.23415009077705168,-0.8318547567175014,temp,JJASO,Yr
18.25_103.25,-1.079236383442266,2.394321713870733,0.3476465141612199,-4.256259912854031,,-0.6571534132171389,-0.9767592955700803,-1.289720406681191,temp,JJASO,Yr
18.25_103.75,-1.5729284676833692,2.5481677559912854,0.4074598765432103,-4.6167492737835865,,-0.39826452432824944,-0.9838434458968762,-1.9128990559186636,temp,JJASO,Yr
18.25_104.25,-0.7591866376180094,1.7977961147421933,0.17933278867102528,-4.00522156862745,,-0.31607697893972364,-0.9776156318082783,-1.4065498910675374,temp,JJASO,Yr
18.25_104.75,0.777927741466957,0.8675045388525778,-0.2151383442265793,-2.7104803376906315,,-0.761542483660131,-0.923333641975309,-0.2097899963689185,temp,JJASO,Yr
18.25_105.25,1.6932320261437912,1.057273420479303,0.4344177559912854,-1.3609614560639076,,-0.9319622367465504,-0.06564222948438687,0.7091995279593317,temp,JJASO,Yr
18.75_101.25,0.7529186637618009,0.8197264161220037,-0.4666862745098046,-2.9659704248366023,,-0.8617367465504719,-0.7729204974582427,-0.03126610384894768,temp,JJASO,Yr
18.75_101.75,-0.9345217864923756,1.329390885984023,-0.13800907770515577,-4.4813792483660135,,-0.8100985838779948,-0.5954908496732023,-1.4626455337690631,temp,JJASO,Yr
18.75_102.25,-1.6979811183732754,1.8245996732026144,0.49736746550472016,-5.163290323166304,,-0.6440092592592589,-1.3156053013798112,-2.220958678286129,temp,JJASO,Yr
18.75_102.75,-0.9079157588961514,0.8978647785039952,-0.34144571532316603,-4.224366775599129,,-0.7319179375453884,-1.2352928467683368,-1.2477406862745102,temp,JJASO,Yr
